in_volume	in_flowrate	in_pressure	out_volume	out_flow	out_pressure	y1	y2	
8688.93	60.62	14.53974774	8688.92	60.0138	14.24895279	0	0	no leak
5709.38	26.61	14.25677982	5709.33	23.4168	14.11421202	0	0	no leak
4149.16	66.54	13.09225982	4149.11	58.5552	13.09225982	0	0	no leak
7723.34	17.7	14.53974774	7723.33	15.576	14.24895279	0	0	no leak
7951.53	19.27	14.25677982	7951.44	16.9576	13.97164422	0	0	no leak
9439.36	62.6	13.09225982	9439.32	56.34	12.83041462	0	0	no leak
939.55	18.48	14.53974774	939.46	17.9256	14.39435026	0	0	no leak
4162.56	6.31	14.25677982	4162.53	6.2469	14.25677982	0	0	no leak
6083.36	17.2	13.09225982	6083.33	15.652	12.83041462	0	0	no leak
820.52	57.23	14.53974774	820.44	56.6577	14.24895279	0	0	no leak
4067.77	81.33	14.25677982	4067.73	77.2635	14.25677982	0	0	no leak
3141.45	77.98	13.09225982	3141.4	71.7416	12.96133722	0	0	no leak
7671.37	97.94	14.53974774	7671.31	91.0842	14.39435026	0	0	no leak
809.62	86.84	14.25677982	809.57	76.4192	14.25677982	0	0	no leak
9059.36	3.65	14.25677982	9059.28	3.212	14.11421202	0	0	no leak
389.87	40.6	13.09225982	389.83	38.976	13.09225982	0	0	no leak
6552.18	85.35	14.53974774	6552.15	79.3755	14.53974774	0	0	no leak
5317.46	11.67	14.25677982	5317.42	11.2032	14.11421202	0	0	no leak
2050.99	83.61	13.09225982	2050.91	82.7739	12.83041462	0	0	no leak
152.1	48.57	14.53974774	152.04	46.6272	14.53974774	0	0	no leak
2959.98	12.44	14.25677982	2959.89	10.9472	14.11421202	0	0	no leak
1885.16	61.27	13.09225982	1885.12	54.5303	13.09225982	0	0	no leak
7198.72	50.59	14.53974774	7198.67	49.0723	14.53974774	0	0	no leak
7063.94	58.08	14.25677982	7063.92	57.4992	14.11421202	0	0	no leak
9580.15	11.72	13.09225982	9580.09	11.134	12.96133722	0	0	no leak
6255.72	69.56	14.53974774	6255.71	66.7776	14.24895279	0	0	no leak
4967.16	84.69	14.25677982	4967.1	82.1493	14.11421202	0	0	no leak
9195.74	27.64	13.09225982	9195.72	25.9816	12.83041462	0	0	no leak
799.18	56.31	14.53974774	799.09	51.8052	14.24895279	0	0	no leak
2437.68	71.68	14.25677982	2437.67	63.0784	14.11421202	0	0	no leak
8489.22	87.09	13.09225982	8489.17	78.381	13.09225982	0	0	no leak
4704.72	52.37	13.09225982	4704.71	47.133	12.83041462	0	0	no leak
1828.97	68.51	14.53974774	1828.88	61.659	14.53974774	0	0	no leak
1804.96	59.39	14.25677982	1804.87	52.2632	14.11421202	0	0	no leak
2129.73	91.74	13.09225982	2129.67	85.3182	13.09225982	0	0	no leak
4096.44	4.68	14.53974774	4096.41	4.3056	14.39435026	0	0	no leak
9837.15	78.63	14.25677982	9837.09	69.1944	14.25677982	0	0	no leak
9138.67	0.48	13.09225982	9138.64	0.4752	12.96133722	0	0	no leak
2398.16	31.96	14.53974774	2398.06	30.362	14.39435026	0	0	no leak
6063.19	8.06	14.25677982	6063.16	7.8988	14.25677982	0	0	no leak
4325.94	80.81	13.09225982	4325.89	75.1533	13.09225982	0	0	no leak
7716.81	16.77	14.53974774	7716.72	16.0992	14.24895279	0	0	no leak
685.26	71.59	14.25677982	685.19	65.1469	14.25677982	0	0	no leak
2035.55	79.14	13.09225982	2035.45	76.7658	13.09225982	0	0	no leak
6326.61	31.82	14.53974774	6326.6	30.5472	14.39435026	0	0	no leak
2335.55	3.36	14.25677982	2335.53	3.2928	14.11421202	0	0	no leak
8501.27	34.6	13.09225982	8501.25	33.908	12.83041462	0	0	no leak
2633.89	41.74	14.25677982	2633.86	39.653	13.97164422	0	0	no leak
7800.32	9.45	13.09225982	7800.28	8.7885	12.83041462	0	0	no leak
4506.8	89.93	14.53974774	4506.73	80.0377	14.24895279	0	0	no leak
5390.37	50.18	14.25677982	5390.34	46.1656	14.11421202	0	0	no leak
4946.33	78.69	13.09225982	4946.27	73.9686	13.09225982	0	0	no leak
7063.02	71.57	14.53974774	7062.94	70.1386	14.24895279	0	0	no leak
4371.15	62.56	14.25677982	4371.13	60.6832	14.25677982	0	0	no leak
7244.43	54.05	13.09225982	7244.36	48.645	12.83041462	0	0	no leak
1188.08	33.57	14.53974774	1188.04	32.2272	14.39435026	0	0	no leak
2916.02	82.59	14.25677982	2915.98	75.1569	14.25677982	0	0	no leak
9457.53	62.47	13.09225982	9457.49	61.8453	13.09225982	0	0	no leak
8469.79	20.39	14.53974774	8469.76	20.1861	14.24895279	0	0	no leak
249.65	67.56	14.25677982	249.64	63.5064	13.97164422	0	0	no leak
7980.75	74.09	13.09225982	7980.65	69.6446	12.96133722	0	0	no leak
2760.63	98.87	14.53974774	2760.62	93.9265	14.39435026	0	0	no leak
1189.18	32.69	14.25677982	1189.16	30.4017	13.97164422	0	0	no leak
8112.93	33.89	13.09225982	8112.88	33.5511	12.83041462	0	0	no leak
7124.12	11.68	14.53974774	7124.03	10.3952	14.39435026	0	0	no leak
9577.62	7.75	14.25677982	9577.55	6.8975	14.25677982	0	0	no leak
15.18	2.07	13.09225982	15.13	1.8423	12.83041462	0	0	no leak
2373.41	79.94	14.53974774	2373.38	75.943	14.39435026	0	0	no leak
2151.37	14.71	14.25677982	2151.34	14.4158	13.97164422	0	0	no leak
4964.97	52.71	13.09225982	4964.94	49.5474	12.96133722	0	0	no leak
985.51	31.62	14.53974774	985.46	30.3552	14.24895279	0	0	no leak
8268.82	87.11	14.25677982	8268.75	79.2701	14.25677982	0	0	no leak
1637.82	38.11	13.09225982	1637.77	33.9179	12.96133722	0	0	no leak
7037.44	13.82	14.53974774	7037.42	12.2998	14.24895279	0	0	no leak
4175.49	41.92	14.25677982	4175.46	39.4048	14.11421202	0	0	no leak
7031.51	28.84	13.09225982	7031.42	27.1096	12.96133722	0	0	no leak
7288.73	29	14.53974774	7288.71	28.71	14.24895279	0	0	no leak
8387.05	2.55	14.25677982	8386.95	2.3715	14.25677982	0	0	no leak
6848.61	8.68	13.09225982	6848.52	8.5932	13.09225982	0	0	no leak
2291.99	24.24	14.53974774	2291.92	21.3312	14.39435026	0	0	no leak
7915.39	93.21	14.25677982	7915.34	83.889	14.11421202	0	0	no leak
4026.81	85.09	13.09225982	4026.75	74.8792	13.09225982	0	0	no leak
8794.19	22.61	14.53974774	8794.09	21.0273	14.24895279	0	0	no leak
1455.35	9.8	14.25677982	1455.28	8.624	13.97164422	0	0	no leak
2162.55	88.3	13.09225982	2162.46	78.587	12.83041462	0	0	no leak
6337.21	40.84	14.53974774	6337.11	40.0232	14.39435026	0	0	no leak
8878.89	79.39	14.25677982	8878.81	75.4205	14.11421202	0	0	no leak
6169.31	23.18	13.09225982	6169.26	21.0938	12.83041462	0	0	no leak
7879.13	90.08	14.53974774	7879.11	81.9728	14.24895279	0	0	no leak
445.63	12.12	14.25677982	445.58	11.6352	14.11421202	0	0	no leak
3182.54	80.47	13.09225982	3182.48	71.6183	13.09225982	0	0	no leak
651.2	48.59	14.53974774	651.19	47.1323	14.24895279	0	0	no leak
3508.54	82.86	14.25677982	3508.48	77.0598	14.11421202	0	0	no leak
6224.56	35.88	13.09225982	6224.5	32.6508	12.96133722	0	0	no leak
2876.39	5.69	14.53974774	2876.37	5.2917	14.24895279	0	0	no leak
5966.45	9.38	14.25677982	5966.41	9.1924	14.11421202	0	0	no leak
349.3	73.85	13.09225982	349.22	68.6805	12.83041462	0	0	no leak
2364.18	28.6	14.53974774	2364.08	28.028	14.24895279	0	0	no leak
6227.62	34.59	14.25677982	6227.52	30.7851	13.97164422	0	0	no leak
67.85	94.33	13.09225982	67.78	86.7836	13.09225982	0	0	no leak
4926.83	30.62	14.53974774	4926.78	30.3138	14.39435026	0	0	no leak
4371.36	51.8	14.25677982	4371.29	48.692	13.97164422	0	0	no leak
5695.73	61.6	13.09225982	5695.66	57.288	12.83041462	0	0	no leak
9831.97	55.05	14.53974774	9831.96	53.949	14.39435026	0	0	no leak
4717.99	48.66	14.25677982	4717.96	46.7136	13.97164422	0	0	no leak
4542.24	92.84	13.09225982	4542.23	90.9832	12.96133722	0	0	no leak
9471.05	73.8	14.53974774	9471.04	68.634	14.39435026	0	0	no leak
3458.03	58.33	14.25677982	3457.97	53.0803	14.25677982	0	0	no leak
4267.95	46.42	13.09225982	4267.92	45.0274	12.83041462	0	0	no leak
331.73	10.35	14.53974774	331.65	10.2465	14.39435026	0	0	no leak
5656.66	89.42	14.25677982	5656.56	84.949	13.97164422	0	0	no leak
4651.63	59	13.09225982	4651.59	57.82	12.83041462	0	0	no leak
4856.77	9.64	13.09225982	4856.76	8.676	12.96133722	0	0	no leak
6471.95	79.9	14.53974774	6471.88	78.302	14.39435026	0	0	no leak
8871.61	37.09	14.25677982	8871.51	36.7191	14.25677982	0	0	no leak
4502.27	16.47	13.09225982	4502.21	14.6583	12.83041462	0	0	no leak
1063.76	41.52	14.53974774	1063.7	36.5376	14.39435026	0	0	no leak
2878.71	61.01	14.25677982	2878.65	54.2989	14.11421202	0	0	no leak
3942.35	59.6	13.09225982	3942.25	56.024	12.83041462	0	0	no leak
9993.68	44.45	14.53974774	9993.67	40.005	14.39435026	0	0	no leak
3079.05	49.57	14.25677982	3079.02	45.6044	14.11421202	0	0	no leak
7535.93	69.43	13.09225982	7535.89	67.3471	12.83041462	0	0	no leak
7499.86	63.4	14.53974774	7499.8	58.962	14.39435026	0	0	no leak
1859.69	21.69	14.25677982	1859.63	19.7379	14.11421202	0	0	no leak
367.83	77.13	13.09225982	367.74	74.8161	13.09225982	0	0	no leak
1345.86	90.23	14.53974774	1345.8	87.5231	14.39435026	0	0	no leak
8782.51	17.31	14.25677982	8782.49	15.4059	14.11421202	0	0	no leak
7508	97.23	13.09225982	7507.96	96.2577	12.83041462	0	0	no leak
8247.83	29.17	13.09225982	8247.73	26.5447	12.83041462	0	0	no leak
6876.59	49.13	14.53974774	6876.58	45.6909	14.39435026	0	0	no leak
9982.44	31.56	14.25677982	9982.36	30.9288	13.97164422	0	0	no leak
5823.33	43.76	13.09225982	5823.3	39.8216	12.83041462	0	0	no leak
4787.78	92.95	14.53974774	4787.72	88.3025	14.24895279	0	0	no leak
8854.08	57.85	14.25677982	8853.98	53.222	14.25677982	0	0	no leak
2524.44	57.81	13.09225982	2524.36	55.4976	13.09225982	0	0	no leak
650.69	71.81	14.53974774	650.66	63.1928	14.53974774	0	0	no leak
9036.56	48.14	14.25677982	9036.53	43.326	13.97164422	0	0	no leak
130.84	2.11	13.09225982	130.82	1.9623	12.96133722	0	0	no leak
1205.39	11.1	14.53974774	1205.37	9.99	14.53974774	0	0	no leak
5128.02	87.65	14.25677982	5128	83.2675	14.11421202	0	0	no leak
1175.34	4.92	13.09225982	1175.24	4.674	13.09225982	0	0	no leak
6085.91	92.05	14.53974774	6085.86	85.6065	14.39435026	0	0	no leak
9665.55	42.02	14.25677982	9665.52	38.2382	14.25677982	0	0	no leak
3826.74	41.08	13.09225982	3826.7	40.6692	12.96133722	0	0	no leak
3934.69	82.02	14.25677982	3934.64	77.919	14.25677982	0	0	no leak
7316.97	1.27	13.09225982	7316.87	1.1303	12.96133722	0	0	no leak
1110.29	82.18	14.53974774	1110.28	81.3582	14.53974774	0	0	no leak
7139.04	91.78	14.25677982	7138.97	83.5198	14.25677982	0	0	no leak
2193.12	80.29	13.09225982	2193.03	70.6552	12.96133722	0	0	no leak
7269.09	26.58	14.53974774	7269.06	23.922	14.39435026	0	0	no leak
5821.25	14.36	14.25677982	5821.18	13.4984	13.97164422	0	0	no leak
1414.66	50.21	13.09225982	1414.56	48.2016	12.96133722	0	0	no leak
1355.25	98.49	14.53974774	1355.2	93.5655	14.24895279	0	0	no leak
9641.12	30.08	14.25677982	9641.03	26.7712	14.25677982	0	0	no leak
8631.77	9.19	13.09225982	8631.67	8.6386	12.83041462	0	0	no leak
2748.96	11.47	14.53974774	2748.86	10.5524	14.39435026	0	0	no leak
3516.9	89.38	14.25677982	3516.8	87.5924	13.97164422	0	0	no leak
4530.79	24.96	13.09225982	4530.76	22.2144	12.96133722	0	0	no leak
7620.6	76.43	14.53974774	7620.57	67.2584	14.39435026	0	0	no leak
6924.78	89.65	14.25677982	6924.72	85.1675	14.11421202	0	0	no leak
7103.21	80.25	13.09225982	7103.14	75.435	12.96133722	0	0	no leak
417.91	73.33	14.53974774	417.86	66.7303	14.24895279	0	0	no leak
2328.62	36.1	14.25677982	2328.53	33.212	14.25677982	0	0	no leak
7110.35	80.49	13.09225982	7110.34	76.4655	12.83041462	0	0	no leak
5002.45	5.97	14.53974774	5002.37	5.7312	14.39435026	0	0	no leak
4352	71.08	14.25677982	4351.95	62.5504	14.11421202	0	0	no leak
8809.33	73.26	13.09225982	8809.24	66.6666	13.09225982	0	0	no leak
670.5	19.04	14.53974774	670.47	17.136	14.39435026	0	0	no leak
4236.96	9.53	14.53974774	4236.87	8.6723	14.53974774	0	0	no leak
6346.78	58.69	14.25677982	6346.77	56.9293	14.25677982	0	0	no leak
5881.69	40.53	13.09225982	5881.67	36.0717	12.83041462	0	0	no leak
3453.46	22.61	14.53974774	3453.38	21.9317	14.24895279	0	0	no leak
6864.92	64.88	14.25677982	6864.91	63.5824	14.11421202	0	0	no leak
30.47	90.97	13.09225982	30.44	82.7827	12.96133722	0	0	no leak
547.69	68.59	14.53974774	547.68	66.5323	14.24895279	0	0	no leak
4694.71	0.86	14.25677982	4694.7	0.774	14.11421202	0	0	no leak
5991.62	85.35	13.09225982	5991.59	78.522	13.09225982	0	0	no leak
2080.88	62.97	14.53974774	2080.85	56.0433	14.24895279	0	0	no leak
1148.06	16.28	14.25677982	1147.99	14.4892	14.11421202	0	0	no leak
581.36	19.43	13.09225982	581.26	18.2642	12.96133722	0	0	no leak
775.71	99.3	14.53974774	775.64	92.349	14.39435026	0	0	no leak
7865.84	66.3	14.25677982	7865.81	62.985	14.11421202	0	0	no leak
8615.03	69.79	13.09225982	8614.93	67.6963	12.96133722	0	0	no leak
3036.57	50.74	14.53974774	3036.56	44.6512	14.24895279	0	0	no leak
437.12	70.26	14.25677982	437.05	67.4496	14.25677982	0	0	no leak
9177.79	11.55	13.09225982	9177.76	10.164	12.83041462	0	0	no leak
1279.84	50.68	14.53974774	1279.82	50.1732	14.24895279	0	0	no leak
9148.04	98.09	14.25677982	9147.99	87.3001	14.25677982	0	0	no leak
5332.5	51.65	13.09225982	5332.4	51.1335	12.83041462	0	0	no leak
7930.44	34.67	14.53974774	7930.42	31.8964	14.24895279	0	0	no leak
2894.43	78.27	14.25677982	2894.42	69.6603	14.25677982	0	0	no leak
4850.59	23.57	13.09225982	4850.51	22.3915	12.83041462	0	0	no leak
9885.55	86.73	14.53974774	9885.48	82.3935	14.24895279	0	0	no leak
5641.74	12.39	14.25677982	5641.67	11.151	14.11421202	0	0	no leak
5534.91	76.68	13.09225982	5534.86	70.5456	12.96133722	0	0	no leak
7761.62	48.02	14.53974774	7761.59	46.0992	14.39435026	0	0	no leak
8451.71	35.98	14.25677982	8451.61	32.7418	14.11421202	0	0	no leak
8277.31	37.14	13.09225982	8277.21	33.7974	12.96133722	0	0	no leak
6904.32	55.19	14.53974774	6904.26	52.9824	14.39435026	0	0	no leak
97.37	28.82	14.25677982	97.34	27.379	14.11421202	0	0	no leak
3106.59	71.6	13.09225982	3106.5	64.44	13.09225982	0	0	no leak
2948.79	41.47	14.53974774	2948.73	39.8112	14.39435026	0	0	no leak
3011.77	76.38	14.25677982	3011.7	75.6162	14.25677982	0	0	no leak
1336.68	43.77	13.09225982	1336.65	43.3323	12.83041462	0	0	no leak
1443.72	22.56	14.53974774	1443.64	20.304	14.39435026	0	0	no leak
373.22	55.84	14.25677982	373.2	55.2816	14.25677982	0	0	no leak
3250.8	95.68	13.09225982	3250.75	91.8528	12.96133722	0	0	no leak
959.66	14.75	14.53974774	959.62	12.98	14.53974774	0	0	no leak
7802.82	79.41	14.25677982	7802.73	71.469	13.97164422	0	0	no leak
9916.69	88.79	13.09225982	9916.68	82.5747	12.83041462	0	0	no leak
3098.94	73.5	14.53974774	3098.91	67.62	14.24895279	0	0	no leak
9853.12	68.72	14.25677982	9853.05	64.5968	14.11421202	0	0	no leak
9456.05	87.07	13.09225982	9455.95	81.8458	12.96133722	0	0	no leak
7383.17	48.05	14.53974774	7383.09	47.5695	14.53974774	0	0	no leak
6797.6	97.96	14.25677982	6797.56	91.1028	14.11421202	0	0	no leak
8836.02	11.01	13.09225982	8835.97	10.4595	12.83041462	0	0	no leak
1754.53	86.09	14.53974774	1754.45	77.481	14.24895279	0	0	no leak
3184.42	84.57	14.25677982	3184.33	82.8786	14.11421202	0	0	no leak
4049.19	85.62	13.09225982	4049.14	84.7638	12.83041462	0	0	no leak
2941.63	91.22	14.53974774	2941.56	85.7468	14.53974774	0	0	no leak
4422.12	88.42	14.25677982	4422.11	77.8096	14.25677982	0	0	no leak
2617.1	13.72	13.09225982	2617.05	12.2108	13.09225982	0	0	no leak
8841.27	47.88	14.53974774	8841.24	45.9648	14.39435026	0	0	no leak
3644.97	49.83	14.25677982	3644.89	46.8402	14.11421202	0	0	no leak
9944.56	89.04	13.09225982	9944.48	82.8072	12.83041462	0	0	no leak
5502.61	7.79	14.53974774	5502.57	7.5563	14.53974774	0	0	no leak
1290.15	38.63	14.25677982	1290.11	34.3807	14.25677982	0	0	no leak
6329.47	88.96	14.53974774	5253.4601	73.8368	14.10355531	0	1	Min_leak
6277.03	79.36	14.25677982	5147.1646	65.8688	13.82907643	0	1	Min_leak
7016.61	64.36	13.09225982	6034.2846	54.0624	12.69949203	0	1	Min_leak
1128.5	27.08	14.53974774	914.085	22.4764	14.10355531	0	1	Min_leak
9677.82	45.93	14.25677982	8129.3688	38.1219	13.82907643	0	1	Min_leak
4764.09	14.03	13.09225982	3858.9129	12.3464	12.69949203	0	1	Min_leak
2373.27	35.96	14.53974774	2041.0122	30.9256	14.10355531	0	1	Min_leak
8982.55	13.01	14.25677982	7275.8655	10.7983	13.82907643	0	1	Min_leak
5854.93	29.46	13.09225982	4801.0426	25.041	12.69949203	0	1	Min_leak
4124.51	33.84	14.53974774	3299.608	29.7792	14.10355531	0	1	Min_leak
7721.16	54.08	14.25677982	6562.986	44.8864	13.82907643	0	1	Min_leak
8974.33	32.48	13.09225982	7807.6671	26.9584	12.69949203	0	1	Min_leak
5804.25	27.04	14.53974774	4759.485	22.4432	14.10355531	0	1	Min_leak
8392.03	14.89	14.25677982	7049.3052	12.9543	13.82907643	0	1	Min_leak
3340.34	16.06	13.09225982	2705.6754	13.9722	12.69949203	0	1	Min_leak
1109.75	65.12	14.53974774	965.4825	56.0032	14.10355531	0	1	Min_leak
6549.18	54.02	14.25677982	5370.3276	44.8366	13.82907643	0	1	Min_leak
1652.93	21.61	13.09225982	1421.5198	18.8007	12.69949203	0	1	Min_leak
616.72	98.09	14.53974774	518.0448	84.3574	14.10355531	0	1	Min_leak
5607.43	88.18	14.25677982	4542.0183	74.953	13.82907643	0	1	Min_leak
5116.4	53.66	13.09225982	4451.268	46.1476	12.69949203	0	1	Min_leak
3452.29	93.52	14.53974774	2865.4007	82.2976	14.10355531	0	1	Min_leak
6548.56	19.29	14.25677982	5631.7616	16.9752	13.82907643	0	1	Min_leak
788.68	79.19	13.09225982	646.7176	66.5196	12.69949203	0	1	Min_leak
9557.69	11.22	14.53974774	7837.3058	9.6492	14.10355531	0	1	Min_leak
678.87	44.24	14.25677982	549.8847	37.1616	13.82907643	0	1	Min_leak
4687.4	3.99	13.09225982	3749.92	3.3117	12.69949203	0	1	Min_leak
5458.78	61.39	14.53974774	4476.1996	52.1815	14.10355531	0	1	Min_leak
2415.03	86.43	14.25677982	1980.3246	76.0584	13.82907643	0	1	Min_leak
4532.33	46.32	13.09225982	3807.1572	40.7616	12.69949203	0	1	Min_leak
3624.15	29.96	14.53974774	3008.0445	25.7656	14.10355531	0	1	Min_leak
2179.85	23.7	14.25677982	1852.8725	20.382	13.82907643	0	1	Min_leak
6955.33	68.03	13.09225982	6051.1371	59.1861	12.69949203	0	1	Min_leak
5704.3	21.27	14.53974774	4677.526	18.2922	14.10355531	0	1	Min_leak
7960.22	57.12	14.25677982	6925.3914	49.1232	13.82907643	0	1	Min_leak
5588.38	25.61	13.09225982	4861.8906	22.5368	12.69949203	0	1	Min_leak
3779.38	95.48	14.53974774	3136.8854	84.0224	14.10355531	0	1	Min_leak
987.34	69.7	14.25677982	809.6188	60.639	13.82907643	0	1	Min_leak
1012.18	36.48	13.09225982	840.1094	31.3728	12.69949203	0	1	Min_leak
5082.6	66.05	14.53974774	4421.862	56.1425	14.10355531	0	1	Min_leak
1444.71	38.73	14.25677982	1184.6622	32.1459	13.82907643	0	1	Min_leak
840.81	31.57	13.09225982	739.9128	27.7816	12.69949203	0	1	Min_leak
145.56	97.69	14.53974774	119.3592	81.0827	14.10355531	0	1	Min_leak
6092.51	87.94	14.25677982	5300.4837	74.749	13.82907643	0	1	Min_leak
9854.28	14.76	13.09225982	8179.0524	12.8412	12.69949203	0	1	Min_leak
1554.3	52.32	14.53974774	1274.526	46.0416	14.10355531	0	1	Min_leak
2919.22	50.4	14.25677982	2452.1448	42.84	13.82907643	0	1	Min_leak
4833.85	8.85	13.09225982	4108.7725	7.3455	12.69949203	0	1	Min_leak
5663.12	55.08	14.53974774	4983.5456	45.7164	14.10355531	0	1	Min_leak
6223.16	35.11	14.25677982	5102.9912	30.5457	13.82907643	0	1	Min_leak
8792.32	90.11	13.09225982	7649.3184	76.5935	12.69949203	0	1	Min_leak
9448.41	17.7	14.53974774	7558.728	15.045	14.10355531	0	1	Min_leak
9601.84	85.76	14.25677982	8161.564	71.1808	13.82907643	0	1	Min_leak
4494.4	79.55	13.09225982	3730.352	67.6175	12.69949203	0	1	Min_leak
4176.26	24.62	14.53974774	3424.5332	21.4194	14.10355531	0	1	Min_leak
6980.54	69.03	14.25677982	5654.2374	57.2949	13.82907643	0	1	Min_leak
4530.03	44.77	13.09225982	3624.024	38.5022	12.69949203	0	1	Min_leak
625.93	0.79	14.53974774	525.7812	0.6715	14.10355531	0	1	Min_leak
18.55	95.81	14.25677982	15.582	82.3966	13.82907643	0	1	Min_leak
8503.1	87.16	13.09225982	7397.697	76.7008	12.69949203	0	1	Min_leak
383.38	9.18	14.53974774	337.3744	7.6194	14.10355531	0	1	Min_leak
3912.32	67.04	14.25677982	3325.472	58.9952	13.82907643	0	1	Min_leak
1119.29	53.84	13.09225982	917.8178	46.8408	12.69949203	0	1	Min_leak
1083.34	29.78	14.53974774	866.672	25.6108	14.10355531	0	1	Min_leak
1717.01	17.23	14.25677982	1442.2884	14.9901	13.82907643	0	1	Min_leak
5651.17	76.6	13.09225982	4973.0296	67.408	12.69949203	0	1	Min_leak
2043	34.23	14.53974774	1756.98	29.4378	14.10355531	0	1	Min_leak
2080.95	72.7	14.25677982	1768.8075	63.249	13.82907643	0	1	Min_leak
6569.81	62.98	13.09225982	5781.4328	55.4224	12.69949203	0	1	Min_leak
7316.6	55.46	14.53974774	5853.28	48.8048	14.10355531	0	1	Min_leak
4309.57	35.73	14.25677982	3447.656	31.4424	13.82907643	0	1	Min_leak
8578.36	82.38	13.09225982	7291.606	69.1992	12.69949203	0	1	Min_leak
7084.27	76.88	14.53974774	6163.3149	65.348	14.10355531	0	1	Min_leak
6546	34.64	14.25677982	5564.1	29.444	13.82907643	0	1	Min_leak
6522.42	20.75	13.09225982	5609.2812	17.6375	12.69949203	0	1	Min_leak
6743.47	75.22	14.53974774	5664.5148	64.6892	14.10355531	0	1	Min_leak
9545.87	34.22	14.25677982	8113.9895	29.087	13.82907643	0	1	Min_leak
1392.72	61.31	13.09225982	1142.0304	52.7266	12.69949203	0	1	Min_leak
641.42	77.87	14.53974774	564.4496	68.5256	14.10355531	0	1	Min_leak
3261.46	96.28	14.25677982	2707.0118	80.8752	13.82907643	0	1	Min_leak
1310.77	16.74	13.09225982	1114.1545	14.7312	12.69949203	0	1	Min_leak
9759.37	7.49	14.53974774	8588.2456	6.4414	14.10355531	0	1	Min_leak
8409.05	39.8	14.25677982	6979.5115	33.432	13.82907643	0	1	Min_leak
7604.88	52.04	13.09225982	6616.2456	45.7952	12.69949203	0	1	Min_leak
5609.78	38.07	14.53974774	4880.5086	33.1209	14.10355531	0	1	Min_leak
1029.56	13.69	14.25677982	823.648	11.4996	13.82907643	0	1	Min_leak
9618.82	74.56	13.09225982	7983.6206	63.376	12.69949203	0	1	Min_leak
2654.09	24.44	14.53974774	2229.4356	21.0184	14.10355531	0	1	Min_leak
4352.86	69.45	14.25677982	3786.9882	59.0325	13.82907643	0	1	Min_leak
9271.1	78.06	13.09225982	7416.88	67.1316	12.69949203	0	1	Min_leak
6151.81	13.31	14.53974774	5167.5204	11.7128	14.10355531	0	1	Min_leak
3380.72	86.24	14.25677982	2772.1904	73.304	13.82907643	0	1	Min_leak
6381.3	7.79	13.09225982	5360.292	6.5436	12.69949203	0	1	Min_leak
1838.47	20.61	14.53974774	1507.5454	17.7246	14.10355531	0	1	Min_leak
8454.47	76.91	14.25677982	6848.1207	66.1426	13.82907643	0	1	Min_leak
4178.95	66.79	13.09225982	3468.5285	56.7715	12.69949203	0	1	Min_leak
1746.73	64	14.53974774	1537.1224	55.04	14.10355531	0	1	Min_leak
7145.96	75	14.25677982	5859.6872	66	13.82907643	0	1	Min_leak
4767.44	67.33	13.09225982	4004.6496	56.5572	12.69949203	0	1	Min_leak
2238.18	61.03	14.53974774	1790.544	53.0961	14.10355531	0	1	Min_leak
4082.32	44.28	14.25677982	3306.6792	38.9664	13.82907643	0	1	Min_leak
8694.68	72.66	13.09225982	6955.744	63.9408	12.69949203	0	1	Min_leak
3208.74	34.4	14.53974774	2727.429	29.928	14.10355531	0	1	Min_leak
563.77	53.31	14.25677982	479.2045	44.2473	13.82907643	0	1	Min_leak
2515.27	81.28	13.09225982	2062.5214	71.5264	12.69949203	0	1	Min_leak
2299.05	11.13	14.53974774	1954.1925	9.3492	14.10355531	0	1	Min_leak
9983.87	84.15	14.25677982	8486.2895	69.8445	13.82907643	0	1	Min_leak
871.49	53.06	13.09225982	732.0516	44.5704	12.69949203	0	1	Min_leak
1464.14	67.95	14.53974774	1200.5948	59.796	14.10355531	0	1	Min_leak
2470.02	46.27	14.25677982	2050.1166	40.2549	13.82907643	0	1	Min_leak
5156.52	30.38	13.09225982	4537.7376	25.2154	12.69949203	0	1	Min_leak
9364.5	21.9	14.53974774	7772.535	18.834	14.10355531	0	1	Min_leak
5705.22	19.49	14.25677982	4621.2282	16.9563	13.82907643	0	1	Min_leak
6507.4	10.6	13.09225982	5401.142	8.904	12.69949203	0	1	Min_leak
4292.37	5.45	14.53974774	3777.2856	4.578	14.10355531	0	1	Min_leak
8189.69	8.73	14.25677982	6797.4427	7.5078	13.82907643	0	1	Min_leak
1968.92	40.47	13.09225982	1634.2036	35.6136	12.69949203	0	1	Min_leak
1057	26.08	14.53974774	856.17	22.168	14.10355531	0	1	Min_leak
8214.68	85.47	14.25677982	6736.0376	74.3589	13.82907643	0	1	Min_leak
6448.03	52.6	13.09225982	5416.3452	43.658	12.69949203	0	1	Min_leak
3242.48	41.8	14.53974774	2723.6832	36.366	14.10355531	0	1	Min_leak
4551.39	7.24	14.25677982	3914.1954	6.2988	13.82907643	0	1	Min_leak
3876.95	42.96	13.09225982	3140.3295	36.0864	12.69949203	0	1	Min_leak
7334.39	56.36	14.53974774	6234.2315	48.4696	14.10355531	0	1	Min_leak
2649.4	68.96	14.25677982	2331.472	57.2368	13.82907643	0	1	Min_leak
7104.34	38.71	13.09225982	6251.8192	32.5164	12.69949203	0	1	Min_leak
